ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
6299,Sun May 18 14:01:35 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,567,253,6030
6300,Sun May 18 14:01:35 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,600,222,5622
6301,Sun May 18 14:01:35 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,589,222,5462
6302,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,579,219,153
6303,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,587,221,174
6304,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,583,222,5995
6305,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,594,221,533
6306,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,588,222,5458
6307,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,594,222,5622
6308,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,GET,http://testphp.vulnweb.com/AJAX,301,Moved Permanently,589,207,169
6309,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,552,221,170
6310,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,559,219,153
6311,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,771,221,543
6312,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,776,222,5995
6313,Sun May 18 14:01:36 PKT 2025,Sun May 18 14:01:36 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,582,222,5523
6314,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,687,222,5622
6315,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,690,222,5458
6316,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:37 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,513,221,171
6317,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,566,222,5622
6318,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,565,222,5459
6319,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,568,222,5997
6320,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,793,218,21
6321,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,570,221,543
6322,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=3,200,OK,625,220,1285
6323,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,563,221,171
6324,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,658,219,153
6325,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,658,222,5997
6326,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,657,221,543
6327,Sun May 18 14:01:37 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,569,222,5523
6328,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,664,222,5459
6329,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:38 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,665,222,5622
6330,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,650,221,170
6331,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?=,200,OK,653,219,153
6332,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,615,219,153
6333,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,614,222,5997
6334,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,609,222,5459
6335,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,611,222,5622
6336,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,616,221,543
6337,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:39 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=,200,OK,632,219,153
6338,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,632,221,171
6339,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,618,219,154
6340,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,615,221,543
6341,Sun May 18 14:01:38 PKT 2025,Sun May 18 14:01:39 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,608,222,5523
6342,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,616,222,5997
6343,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,620,222,5459
6344,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,619,222,5622
6345,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%40,200,OK,615,218,23
6346,Sun May 18 14:01:39 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,622,221,179
6347,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,620,222,6007
6348,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,617,222,5462
6349,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,618,222,5622
6350,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,622,221,543
6351,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%2B,200,OK,630,219,153
6352,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=4,200,OK,752,219,324
6353,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,587,221,174
6354,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,632,222,5200
6355,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,631,221,543
6356,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,633,222,5458
6357,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,637,222,5968
6358,Sun May 18 14:01:40 PKT 2025,Sun May 18 14:01:40 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,621,222,5523
6359,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,602,221,170
6360,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:41 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%00,200,OK,604,219,153
6361,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:41 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?=,200,OK,619,219,153
6362,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,560,221,543
6363,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:41 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,568,222,2210
6364,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,717,222,5968
6365,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,725,222,5458
6366,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,562,221,171
6367,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%7C,200,OK,566,219,154
6368,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=,200,OK,727,219,153
6369,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,536,221,543
6370,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,547,222,5200
6371,Sun May 18 14:01:41 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,720,222,5523
6372,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,569,222,5969
6373,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,565,222,5459
6374,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:42 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,564,221,171
6375,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:42 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%40,200,OK,539,218,21
6376,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,565,221,543
6377,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,565,222,2210
6378,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,551,222,5459
6379,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,559,222,5969
6380,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,532,221,170
6381,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=2,200,OK,564,222,6267
6382,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%2B,200,OK,547,219,153
6383,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,555,221,543
6384,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,579,222,2210
6385,Sun May 18 14:01:42 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,551,222,5523
6386,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,532,222,5969
6387,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,571,222,5459
6388,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:43 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,574,221,171
6389,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?=,200,OK,557,222,5402
6390,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%00,200,OK,539,219,153
6391,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,574,221,543
6392,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,539,222,2211
6393,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,555,222,5969
6394,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,564,253,5931
6395,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,559,222,5459
6396,Sun May 18 14:01:43 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,551,221,179
6397,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:44 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=,200,OK,574,222,2209
6398,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:44 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%7C,200,OK,563,219,154
6399,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,535,222,6007
6400,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,545,222,5462
6401,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,558,221,174
6402,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,GET,http://testphp.vulnweb.com/comment.php?pid=6,404,Not Found,545,227,16
6403,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%40,200,OK,556,222,4809
6404,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,GET,http://testphp.vulnweb.com/images,301,Moved Permanently,544,209,169
6405,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:44 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,532,222,5523
6406,Sun May 18 14:01:44 PKT 2025,Sun May 18 14:01:45 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,572,222,5991
6407,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:45 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,572,222,5462
6408,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:45 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,536,221,170
6409,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:45 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=2,200,OK,275,222,5267
6410,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:45 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%2B,200,OK,572,222,2209
6411,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=2,200,OK,537,222,5385
6412,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,566,222,5991
6413,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,551,222,5462
6414,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,536,221,171
6415,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%00,200,OK,535,222,2209
6416,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?=,200,OK,557,222,4773
6417,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=7,200,OK,546,222,5808
6418,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?=,200,OK,544,222,4773
6419,Sun May 18 14:01:45 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,549,222,5523
6420,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,564,222,5992
6421,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,585,222,5462
6422,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,560,221,171
6423,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%7C,200,OK,551,222,2210
6424,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:46 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=,200,OK,529,222,2175
6425,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/product.php?=,200,OK,572,222,5130
6426,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=,200,OK,567,222,2175
6427,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,570,222,5992
6428,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,573,222,5462
6429,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,561,221,170
6430,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=./pictures/6.jpg,200,OK,555,209,11465
6431,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=%40,200,OK,549,222,4773
6432,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=,200,OK,577,222,2532
6433,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=%40,200,OK,548,222,4773
6434,Sun May 18 14:01:46 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,560,222,5523
6435,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,575,222,5992
6436,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,553,222,5462
6437,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,564,221,171
6438,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=%2B,200,OK,554,222,2175
6439,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:47 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?=,200,OK,556,219,0
6440,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=%40,200,OK,549,222,5130
6441,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=%2B,200,OK,541,222,2175
6442,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,552,222,5992
6443,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,551,222,5462
6444,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,543,221,179
6445,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=,200,OK,535,207,196
6446,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=%00,200,OK,571,222,2175
6447,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=%2B,200,OK,566,222,2532
6448,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:48 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=%00,200,OK,532,222,2175
6449,Sun May 18 14:01:47 PKT 2025,Sun May 18 14:01:48 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,566,222,5523
6450,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:48 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,566,222,6007
6451,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,568,221,174
6452,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%40,200,OK,545,207,221
6453,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?artist=%7C,200,OK,547,222,2176
6454,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=%00,200,OK,534,222,2532
6455,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/listproducts.php?cat=%7C,200,OK,560,222,2176
6456,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=./pictures/7.jpg&size=160,200,OK,821,209,19219
6457,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,554,222,6000
6458,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:49 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,581,221,170
6459,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%2B,200,OK,552,207,221
6460,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/product.php?pic=%7C,200,OK,545,222,2533
6461,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:49 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?=&size=160,200,OK,568,219,0
6462,Sun May 18 14:01:48 PKT 2025,Sun May 18 14:01:49 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,545,222,5523
6463,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:50 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,570,222,6000
6464,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:50 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,550,221,171
6465,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:50 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%00,200,OK,536,207,223
6466,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:50 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=&size=160,200,OK,564,207,196
6467,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:50 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,552,222,6001
6468,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:50 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,541,221,171
6469,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:50 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%7C,200,OK,525,207,221
